ontology,iteration,command_output,number_of_hypothesis_returned,algorithm_total_time,ontology_parsing_time,observation_time
matrrock.material-rock.1.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Retreat> <http://sweet.jpl.nasa.gov/2.3/phen.owl#Phenomena>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775869569833503>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Retreat> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Retreat> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemPhenomena>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775869569833503>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Retreat> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Retreat> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemPhenomena>) }
Done.
",1,0.052767038345336914,0.02638840675354004,6.492034435272217
matrrock.material-rock.1.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#JetEffectWind> <http://sweet.jpl.nasa.gov/2.3/phen.owl#Phenomena>)
Ontology size: 4
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775876043235303>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phen.owl#PlanetaryPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena> <http://sweet.jpl.nasa.gov/2.3/phen.owl#PlanetaryPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena> <http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#JetEffectWind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#JetEffectWind> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775876043235303>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phen.owl#PlanetaryPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena> <http://sweet.jpl.nasa.gov/2.3/phen.owl#PlanetaryPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena> <http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#AtmosphericPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#JetEffectWind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#JetEffectWind> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind>) }
Done.
",1,0.07102346420288086,0.039615631103515625,6.295095682144165
matrrock.material-rock.1.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#EarthOscillation> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemPhenomena>)
Ontology size: 5
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775882285667603>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#EarthOscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#EarthOscillation> <http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation> <http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775882285667603>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#EarthOscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#EarthOscillation> <http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#PlanetaryOscillation> <http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Oscillation> <http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#SystemStateChange>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenSystem.owl#Change> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenCycle.owl#GlobalCycle> <A_TOP>) }
Done.
",1,0.047577619552612305,0.02749800682067871,6.536332368850708
matrrock.material-rock.1.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#Filament> <http://sweet.jpl.nasa.gov/2.3/phenStar.owl#StellarPhenomena>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775889208019303>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#StellarPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#Prominence> <http://sweet.jpl.nasa.gov/2.3/phenStar.owl#StellarPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#Prominence> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775889208019303>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#StellarPhenomena> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#Prominence> <http://sweet.jpl.nasa.gov/2.3/phenStar.owl#StellarPhenomena>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenStar.owl#Prominence> <A_TOP>) }
Done.
",2,0.0585174560546875,0.025572538375854492,6.537325382232666
matrrockigneous.material-rock-igneouus.2.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#GeographicRole>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775897391897703>) VersionIRI(<null>))) [Axioms: 6 Logical Axioms: 6] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Barrier> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Barrier>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775897391897703>) VersionIRI(<null>))) [Axioms: 6 Logical Axioms: 6] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Barrier> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Barrier>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Edge> <http://sweet.jpl.nasa.gov/2.3/stateRoleGeographic.owl#Boundary>) }
Done.
",1,0.06462454795837402,0.03583216667175293,8.904667854309082
matrrockigneous.material-rock-igneouus.2.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#Vertex> <http://sweet.jpl.nasa.gov/2.3/reprSciModel.owl#Model>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775905270139303>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralModel> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#Vertex> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#Vertex> <http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent> <http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralModel>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775905270139303>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralModel> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#Vertex> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#Vertex> <http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralComponent> <http://sweet.jpl.nasa.gov/2.3/reprMathGraph.owl#StructuralModel>) }
Done.
",1,0.05636000633239746,0.03281545639038086,8.070745468139648
matrrockigneous.material-rock-igneouus.2.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#Kaus> <http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl#MeteorologicalPhenomena>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775914581897103>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#Kaus> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#Kaus> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775914581897103>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#Kaus> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#Kaus> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind> <http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl#MesoscaleWind> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Wind> <A_TOP>) }
Done.
",1,0.04743552207946777,0.03180837631225586,8.689317464828491
matrrockigneous.material-rock-igneouus.2.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient>)
Ontology size: 4
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775922763039503>) VersionIRI(<null>))) [Axioms: 12 Logical Axioms: 12] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge> <http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Ratio>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Ratio> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775922763039503>) VersionIRI(<null>))) [Axioms: 12 Logical Axioms: 12] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge> <http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#Ridge> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Ratio>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Ratio> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient> <http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Division>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/reprMathOperation.owl#Quotient> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl#HighPressure> <http://sweet.jpl.nasa.gov/2.3/propPressure.owl#Pressure>) }
Done.
",2,0.06689929962158203,0.05129742622375488,7.9687418937683105
matrrockigneous.material-rock-igneouus.2.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propTemperature.owl#ColdestMonthTemperature> <http://sweet.jpl.nasa.gov/2.3/propQuantity.owl#ThermodynamicQuantity>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775930570363303>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propTemperature.owl#Temperature> <http://sweet.jpl.nasa.gov/2.3/propQuantity.owl#ThermodynamicQuantity>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propTemperature.owl#Temperature> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propQuantity.owl#ThermodynamicQuantity> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775930570363303>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propTemperature.owl#Temperature> <http://sweet.jpl.nasa.gov/2.3/propQuantity.owl#ThermodynamicQuantity>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propTemperature.owl#Temperature> <A_TOP>) SubClassOf(<http://sweet.jpl.nasa.gov/2.3/propQuantity.owl#ThermodynamicQuantity> <A_TOP>) }
Done.
",2,0.07199835777282715,0.02931666374206543,8.26743745803833
mcbcc.breast-tissue-cell-lines-ontology.2.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://sig.biostr.washington.edu/fma3.0#lactiferous_gland> <http://sig.biostr.washington.edu/fma3.0#AnatomicalEntity>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775938119430503>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sig.biostr.washington.edu/fma3.0#ExocrineGland> <A_TOP>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#portion_of_tissue> <A_TOP>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#lactiferous_gland> <http://sig.biostr.washington.edu/fma3.0#ExocrineGland>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#ExocrineGland> <http://sig.biostr.washington.edu/fma3.0#portion_of_tissue>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#lactiferous_gland> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775938119430503>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://sig.biostr.washington.edu/fma3.0#ExocrineGland> <A_TOP>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#portion_of_tissue> <A_TOP>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#lactiferous_gland> <http://sig.biostr.washington.edu/fma3.0#ExocrineGland>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#ExocrineGland> <http://sig.biostr.washington.edu/fma3.0#portion_of_tissue>) SubClassOf(<http://sig.biostr.washington.edu/fma3.0#lactiferous_gland> <A_TOP>) }
Done.
",1,0.044508934020996094,0.03377246856689453,5.598152160644531
mcbcc.breast-tissue-cell-lines-ontology.2.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000239#T47D-KBluc> <http://purl.obolibrary.org/obo/MCBCC_0000070#CellLine>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775943721253503>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000239#T47D-KBluc> <http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine> <http://purl.obolibrary.org/obo/MCBCC_0000099#PathologicalCellLine>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000099#PathologicalCellLine> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000239#T47D-KBluc> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775943721253503>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000239#T47D-KBluc> <http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000100#PathologicalHumanCellLine> <http://purl.obolibrary.org/obo/MCBCC_0000099#PathologicalCellLine>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000099#PathologicalCellLine> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/MCBCC_0000239#T47D-KBluc> <A_TOP>) }
Done.
",1,0.12769436836242676,0.03935527801513672,5.608876943588257
